name,category,store,link,image,regular_price,discount_price,date
Apple iPhone 14 Plus 128GB Blue,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395743/apple-iphone-14-plus-128gb-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mq523sxa.jpg,82290,65900.0,2023-09-24
Apple iPhone 14 Plus 128GB Starlight,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395630/apple-iphone-14-plus-128gb-starlight,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144322download13.jpg,82299,65900.0,2023-09-24
Samsung Galaxy S23+ SM-S916B/DS GREEN 512GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395506/samsung-galaxy-s23-sm-s916bds-green-512gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s916bzggeuc.jpg,82999,67999.0,2023-09-24
Samsung Galaxy S23+ SM-S916B/DS PHANTOM BLACK 512GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395508/samsung-galaxy-s23-sm-s916bds-phantom-black-512gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s916bzkgeuc.jpg,82999,67999.0,2023-09-24
Samsung Galaxy S23+ SM-S916B/DS CREAM 512GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395504/samsung-galaxy-s23-sm-s916bds-cream-512gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s916bzegeuc.jpg,82999,67999.0,2023-09-24
Samsung Galaxy S23+ SM-S916B/DS LAVENDER 512GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395502/samsung-galaxy-s23-sm-s916bds-lavender-512gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s916bligeuc.jpg,82999,67999.0,2023-09-24
Samsung Galaxy S23 ULTRA SM-S918B/DS PHANTOM BLACK 256,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395516/samsung-galaxy-s23-ultra-sm-s918bds-phantom-black-256,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s918bzkheuc.jpg,83999,79999.0,2023-09-24
Samsung Galaxy S23 ULTRA SM-S918B/DS CREAM 256GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395512/samsung-galaxy-s23-ultra-sm-s918bds-cream-256gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s918bzeheuc.jpg,83999,79999.0,2023-09-24
Samsung Galaxy S23 ULTRA SM-S918B/DS LAVENDER 256GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395510/samsung-galaxy-s23-ultra-sm-s918bds-lavender-256gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s918bliheuc.jpg,83999,79999.0,2023-09-24
Samsung Galaxy S23 ULTRA SM-S918B/DS GREEN 256GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395514/samsung-galaxy-s23-ultra-sm-s918bds-green-256gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s918bzgheuc.jpg,83999,79999.0,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro 256GB Natural Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398053/vaucher-za-prednarachka-na-apple-iphone-15-pro-256gb-natural-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56781_0-600x600(1).jpg,89490,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro 256GB Blue Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398054/vaucher-za-prednarachka-na-apple-iphone-15-pro-256gb-blue-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56782_0-600x600(1).jpg,89490,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro 256GB White Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398052/vaucher-za-prednarachka-na-apple-iphone-15-pro-256gb-white-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56780_0-600x600(1).jpg,89490,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro 256GB Black Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398051/vaucher-za-prednarachka-na-apple-iphone-15-pro-256gb-black-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56779_0-600x600(1).jpg,89490,,2023-09-24
Apple iPhone 14 Pro 128GB Silver,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395640/apple-iphone-14-pro-128gb-silver,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144825download23.jpg,93999,73999.0,2023-09-24
Apple iPhone 14 Pro 128GB Deep Purple,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395647/apple-iphone-14-pro-128gb-deep-purple,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023145137download30.jpg,93999,73999.0,2023-09-24
Apple iPhone 14 Pro 128GB Gold,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395641/apple-iphone-14-pro-128gb-gold,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144848download24.jpg,93999,73999.0,2023-09-24
Apple iPhone 14 Pro 128GB Space Black,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395646/apple-iphone-14-pro-128gb-space-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023145111download29.jpg,93999,73999.0,2023-09-24
Samsung Galaxy S23 ULTRA SM-S918B/DS GREEN 512GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395515/samsung-galaxy-s23-ultra-sm-s918bds-green-512gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s918bzgheuc.jpg,94999,92999.0,2023-09-24
Samsung Galaxy S23 ULTRA SM-S918B/DS PHANTOM BLACK 512GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395517/samsung-galaxy-s23-ultra-sm-s918bds-phantom-black-512gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s918bzkheuc.jpg,94999,92999.0,2023-09-24
Samsung Galaxy S23 ULTRA SM-S918B/DS CREAM 512GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395513/samsung-galaxy-s23-ultra-sm-s918bds-cream-512gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s918bzeheuc.jpg,94999,92999.0,2023-09-24
Samsung Galaxy S23 ULTRA SM-S918B/DS LAVENDER 512GB,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395511/samsung-galaxy-s23-ultra-sm-s918bds-lavender-512gb,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sm-s918bliheuc.jpg,94999,92999.0,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 256GB Black Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398055/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-256gb-black-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56786_0-600x600(1).jpg,97490,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 256GB Natural Titaniu,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398057/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-256gb-natural-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56788_0-600x600(1).jpg,97490,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 256GB Blue Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398058/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-256gb-blue-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56789_0-600x600(1).jpg,97490,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 256GB White Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398056/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-256gb-white-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56787_0-600x600(1).jpg,97490,,2023-09-24
Apple iPhone 14 Pro 256GB Space Black,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395642/apple-iphone-14-pro-256gb-space-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144910download25.jpg,102999,81999.0,2023-09-24
Apple iPhone 14 Pro 256GB Silver,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395631/apple-iphone-14-pro-256gb-silver,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144344download14.jpg,102999,81999.0,2023-09-24
Apple iPhone 14 Pro 256GB Deep Purple,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395643/apple-iphone-14-pro-256gb-deep-purple,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144938download26.jpg,102999,81999.0,2023-09-24
APPLE IPHONE-14 PRO 256GB GOLD,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397410/apple-iphone-14-pro-256gb-gold,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/71zdy57ytql._sx679_.jpg,102999,83999.0,2023-09-24
Apple iPhone 14 Pro Max 128GB Space Black,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395650/apple-iphone-14-pro-max-128gb-space-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023145433download34.jpg,104499,81999.0,2023-09-24
Apple iPhone 14 Pro Max 128GB Deep Purple,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395653/apple-iphone-14-pro-max-128gb-deep-purple,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/download37.jpg,104499,81999.0,2023-09-24
Apple iPhone 14 Pro Max 128GB Silver,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395651/apple-iphone-14-pro-max-128gb-silver,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/download35.jpg,104499,81999.0,2023-09-24
Apple iPhone 14 Pro 512GB Space Black,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395744/apple-iphone-14-pro-512gb-space-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/51ud1lmrv8l.jpg,113599,,2023-09-24
Apple iPhone 14 Pro Max 256GB Space Black,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395644/apple-iphone-14-pro-max-256gb-space-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023145017download27.jpg,113999,92499.0,2023-09-24
Apple iPhone 14 Pro Max 256GB Gold,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395634/apple-iphone-14-pro-max-256gb-gold,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144455download16.jpg,113999,92499.0,2023-09-24
Apple iPhone 14 Pro Max 256GB Deep Purple,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395645/apple-iphone-14-pro-max-256gb-deep-purple,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023145045download28.jpg,113999,92499.0,2023-09-24
Apple iPhone 14 Pro Max 256GB Silver,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395633/apple-iphone-14-pro-max-256gb-silver,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144434download17.jpg,113999,92499.0,2023-09-24
Galaxy Flold 5 12GB/256GB BEIGE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397546/galaxy-flold-5-12gb256gb-beige,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/24072023122654zfold5_openback115_cream_230511.jpg,113999,,2023-09-24
Galaxy Flold 5 12GB/256G LIGHT BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397544/galaxy-flold-5-12gb256g-light-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/03082023114222old5_openback115_icyblue_230511.jpg,113999,,2023-09-24
Galaxy Flold 5 12GB/256GB BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397548/galaxy-flold-5-12gb256gb-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/26072023105407openback115_phantomblack_230511.jpg,113999,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 512GB Blue Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398062/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-512gb-blue-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/2209202316154756789_0-600x600(1).jpg,114390,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 512GB White Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398060/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-512gb-white-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/2209202316162856787_0-600x600(1).jpg,114390,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 512GB Black Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398059/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-512gb-black-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/2209202316153556786_0-600x600(1).jpg,114390,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 512GB Natural Titaniu,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398061/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-512gb-natural-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/2209202316155856788_0-600x600(1).jpg,114390,,2023-09-24
Galaxy Flold 5 12GB/512GB BEIGE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397547/galaxy-flold-5-12gb512gb-beige,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/26072023105301zfold5_openback115_cream_230511.jpg,120999,,2023-09-24
Galaxy Flold 5 12GB/512GB LIGHT BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397545/galaxy-flold-5-12gb512gb-light-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/03082023114230old5_openback115_icyblue_230511.jpg,120999,,2023-09-24
Galaxy Flold 5 12GB/512GB BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397549/galaxy-flold-5-12gb512gb-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/24072023122722openback115_phantomblack_230511.jpg,120999,,2023-09-24
SAMSUNG GALAXY Z FOLD 3 5G F926F PHANTOM BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29387712/samsung-galaxy-z-fold-3-5g-f926f-phantom-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/11082021093320openback115_phantomblack_210601.jpg,122999,59999.0,2023-09-24
SAMSUNG GALAXY Z FOLD 4 5G BEIGE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29393238/samsung-galaxy-z-fold-4-5g-beige,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/100820221042302.jpg,122999,84999.0,2023-09-24
SAMSUNG GALAXY Z FOLD 4 5G GRAY,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29393240/samsung-galaxy-z-fold-4-5g-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/13.jpg,122999,84999.0,2023-09-24
SAMSUNG GALAXY Z FOLD 4 5G PHANTOM BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29393237/samsung-galaxy-z-fold-4-5g-phantom-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/1008202210503114.jpg,122999,84999.0,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 1TB White Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398064/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-1tb-white-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56787_0-600x600.jpg,131290,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 1TB Blue Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398066/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-1tb-blue-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56789_0-600x600.jpg,131290,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 1TB Natural Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398065/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-1tb-natural-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56788_0-600x600.jpg,131290,,2023-09-24
Ваучер за Преднарачка на Apple iPhone 15 Pro Max 1TB Black Titanium,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29398063/vaucher-za-prednarachka-na-apple-iphone-15-pro-max-1tb-black-titanium,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/56786_0-600x600.jpg,131290,,2023-09-24
Apple iPhone 14 Pro Max 512GB Deep Purple,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395636/apple-iphone-14-pro-max-512gb-deep-purple,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144610download19.jpg,131999,117999.0,2023-09-24
Apple iPhone 14 Pro Max 512GB Space Black,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395635/apple-iphone-14-pro-max-512gb-space-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023144519download18.jpg,131999,117999.0,2023-09-24
JVC LT-32VH3905 LED TV,TV,TehnoMarket,https://tehnomarket.com.mk/product/5013556/jvc-lt-32vh3905-led-tv,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/jvclt-32vh3905.jpg,10999,6999.0,2023-09-24
PHILIPS 32PHS5525/12 HD LED ТЕЛЕВИЗОР,TV,TehnoMarket,https://tehnomarket.com.mk/product/29290656/philips-32phs552512-hd-led-televizor,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/32phs5525_12-ims-en_gb.jpg,10999,7999.0,2023-09-24
NEO 32-VB 220S HD SMART LED TV,TV,TehnoMarket,https://tehnomarket.com.mk/product/29391052/neo-32-vb-220s-hd-smart-led-tv,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/32vbs220s.jpg,10999,7299.0,2023-09-24
JVC LT-32VH4100 HD READY LED TV,TV,TehnoMarket,https://tehnomarket.com.mk/product/29391992/jvc-lt-32vh4100-hd-ready-led-tv,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/32vh4100.jpg,10999,6699.0,2023-09-24
VIVAX IMAGO LED TV-32LE131T2S2SM ANDROID,TV,TehnoMarket,https://tehnomarket.com.mk/product/29394472/vivax-imago-led-tv-32le131t2s2sm-android,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/vivax-imago-led-tv-32le131t2s2sm.jpg,10999,6999.0,2023-09-24
Apple TV 4K Wi_Fi with 64GB storage (2022),TV,TehnoMarket,https://tehnomarket.com.mk/product/29395666/apple-tv-4k-wi_fi-with-64gb-storage-2022,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/28022023153801download55.jpg,11499,,2023-09-24
HISENSE H32A5100F 32'' HD READY ЛЕД ТЕЛЕВИЗОР,TV,TehnoMarket,https://tehnomarket.com.mk/product/29291572/hisense-h32a5100f-32-hd-ready-led-televizor,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/79736707_7905303228.jpg,11499,10999.0,2023-09-24
JVC LT-32VAH3200 HD LED ANDROID TV,TV,TehnoMarket,https://tehnomarket.com.mk/product/29396264/jvc-lt-32vah3200-hd-led-android-tv,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/lt32vah3200.jpg,12499,8999.0,2023-09-24
PHILIPS 32PHS6605/12 HD SMART LED ТЕЛЕВИЗОР,TV,TehnoMarket,https://tehnomarket.com.mk/product/29288145/philips-32phs660512-hd-smart-led-televizor,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/philips32phs6605.jpg,12999,9999.0,2023-09-24
"SAMSUNG UE-32T4002AK 32"" HD LED TV",TV,TehnoMarket,https://tehnomarket.com.mk/product/29387590/samsung-ue-32t4002ak-32-hd-led-tv,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/610b1rjea3s._ac_sl1302_.jpg,13699,9999.0,2023-09-24
JVC LT-32VHE5100 LED SMART TV,TV,TehnoMarket,https://tehnomarket.com.mk/product/29387760/jvc-lt-32vhe5100-led-smart-tv,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/raw_1630233145(1).jpg,13999,8999.0,2023-09-24
NEO 40-VFS 520 SMART FULL HD LED TV,TV,TehnoMarket,https://tehnomarket.com.mk/product/29395125/neo-40-vfs-520-smart-full-hd-led-tv,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/40vfs520.jpg,13999,9999.0,2023-09-24
JVC LT-32VAF5300 FULL HD LED ANDROID TV,TV,TehnoMarket,https://tehnomarket.com.mk/product/29396265/jvc-lt-32vaf5300-full-hd-led-android-tv,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/vaf5000.jpg,13999,10999.0,2023-09-24
PHILIPS 32PHS5505/12 HD LED ТЕЛЕВИЗОР,TV,TehnoMarket,https://tehnomarket.com.mk/product/29387443/philips-32phs550512-hd-led-televizor,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/06072021125823philips-32phs550512.jpg,14299,8992.0,2023-09-24
PHILIPS 32PHS5507/12 HD LED ТЕЛЕВИЗОР,TV,TehnoMarket,https://tehnomarket.com.mk/product/29394473/philips-32phs550712-hd-led-televizor,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/50769c0e8cdb407b9af8afbd00f98d9a.jpg,14299,9499.0,2023-09-24
NEO 43-VFS 520 SMART FULL HD LED TV,TV,TehnoMarket,https://tehnomarket.com.mk/product/29287343/neo-43-vfs-520-smart-full-hd-led-tv,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/neo-43-vnb.jpg,14999,11499.0,2023-09-24
FAVORIT LED TV 43DN4JM2T2S2A-11 FHD SMART,TV,TehnoMarket,https://tehnomarket.com.mk/product/29394997/favorit-led-tv-43dn4jm2t2s2a-11-fhd-smart,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/favorit43.jpg,14999,10299.0,2023-09-24
VIVAX IMAGO LED TV-40LE113T2S2SM ANDROID ЛЕД ТЕЛЕВИЗОР,TV,TehnoMarket,https://tehnomarket.com.mk/product/29290757/vivax-imago-led-tv-40le113t2s2sm-android-led-televizor,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/2910202013432243d4a693832077eacbaa_0__shop-lg.jpg,15299,11492.0,2023-09-24
"SBOX FS-500 37""-70"" TV FLOOR STAND W/WHEELS, CABLE MANAGEMENT, SHELF",TV,TehnoMarket,https://tehnomarket.com.mk/product/29387739/sbox-fs-500-37-70-tv-floor-stand-wwheels-cable-management-shelf,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/fs-500-1.jpg,15999,13999.0,2023-09-24
PHILIPS 32PHS6808/12 HD SMART LED ТЕЛЕВИЗОР,TV,TehnoMarket,https://tehnomarket.com.mk/product/29396534/philips-32phs680812-hd-smart-led-televizor,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/32phs680812.jpg,15999,12499.0,2023-09-24
"HISENSE 40A4K 40"" FULL HD SMART ЛЕД ТЕЛЕВИЗОР",TV,TehnoMarket,https://tehnomarket.com.mk/product/29396927/hisense-40a4k-40-full-hd-smart-led-televizor,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/40a4k.jpg,15999,11999.0,2023-09-24
