id,category,store,2023-07-30,2023-08-15,2023-08-28,2023-09-09,2023-09-24
72296,PHONE,EKupi,20999.0,19890.0,19890.0,19890.0,19890.0
72297,PHONE,EKupi,12990.0,12990.0,12990.0,12990.0,12990.0
72298,PHONE,EKupi,12990.0,12990.0,12990.0,12990.0,12990.0
72299,PHONE,EKupi,58999.0,56990.0,56990.0,56990.0,56990.0
72300,TV,EKupi,21999.0,21999.0,21999.0,21999.0,21999.0
72301,TV,EKupi,40990.0,40990.0,39999.0,40990.0,40990.0
72302,TV,EKupi,20999.0,20999.0,20999.0,20999.0,18999.0
72303,TV,EKupi,23999.0,23999.0,23999.0,23990.0,20990.0
72305,TV,EKupi,26999.0,26999.0,26999.0,26999.0,26999.0
72306,TV,EKupi,129999.0,139999.0,139999.0,139999.0,139999.0
72307,TV,EKupi,23999.0,23999.0,23999.0,23999.0,23999.0
72308,TV,EKupi,23999.0,23999.0,23999.0,23999.0,23999.0
72309,TV,EKupi,67999.0,67999.0,67999.0,67999.0,67999.0
72310,TV,EKupi,27999.0,27999.0,27999.0,26999.0,26999.0
72324,TV,EKupi,55990.0,55990.0,55990.0,55990.0,55990.0
72325,TV,EKupi,29490.0,29490.0,29490.0,29490.0,29490.0
72326,TV,EKupi,48990.0,48990.0,48990.0,48990.0,48990.0
72327,TV,EKupi,88490.0,88490.0,88490.0,88490.0,88490.0
72328,TV,EKupi,20990.0,27499.0,19999.0,19999.0,19999.0
72329,TV,EKupi,43990.0,43990.0,43990.0,43990.0,43990.0
72330,TV,EKupi,39990.0,38990.0,38990.0,38990.0,38990.0
72331,TV,EKupi,49990.0,52999.0,48999.0,48999.0,48999.0
72332,TV,EKupi,51990.0,59999.0,51999.0,51999.0,51999.0
72335,TV,EKupi,9199.0,9199.0,9199.0,9199.0,9199.0
72336,TV,EKupi,28499.0,28499.0,28499.0,28499.0,28499.0
72337,TV,EKupi,10299.0,10299.0,10299.0,10299.0,10299.0
72338,TV,EKupi,13190.0,13190.0,13190.0,13190.0,13190.0
72339,TV,EKupi,7290.0,7290.0,7290.0,7290.0,7290.0
72340,TV,EKupi,14999.0,14999.0,14999.0,14999.0,14999.0
72341,TV,EKupi,15490.0,15490.0,15490.0,15490.0,15490.0
72342,TV,EKupi,20699.0,20699.0,20699.0,20699.0,20699.0
72343,TV,EKupi,38999.0,38999.0,38999.0,34999.0,34999.0
72344,TV,EKupi,28999.0,28999.0,28999.0,28990.0,24990.0
72347,TV,EKupi,21999.0,21999.0,17999.0,17999.0,17999.0
72348,TV,EKupi,35890.0,35890.0,35890.0,35890.0,35890.0
72349,TV,EKupi,10599.0,10599.0,10599.0,10599.0,10599.0
72350,TV,EKupi,15999.0,15999.0,15999.0,15999.0,15999.0
72351,TV,EKupi,54990.0,54990.0,54990.0,54990.0,54990.0
72352,TV,EKupi,29990.0,29990.0,29990.0,29990.0,29990.0
72353,TV,EKupi,25990.0,25990.0,25990.0,25990.0,25990.0
72354,TV,EKupi,31990.0,31990.0,31990.0,31990.0,31990.0
72355,TV,EKupi,61990.0,62990.0,62990.0,60990.0,60990.0
72356,TV,EKupi,44999.0,44999.0,44999.0,44999.0,44999.0
72357,TV,EKupi,12999.0,12999.0,12999.0,12999.0,12999.0
72358,TV,EKupi,25999.0,25999.0,25999.0,25999.0,25999.0
72359,TV,EKupi,37990.0,37990.0,37990.0,37990.0,37990.0
72360,TV,EKupi,59990.0,59990.0,59990.0,59990.0,59990.0
72361,TV,EKupi,39490.0,43990.0,43990.0,43990.0,43990.0
72362,TV,EKupi,33990.0,33990.0,33990.0,33990.0,33990.0
72363,TV,EKupi,9999.0,9999.0,9999.0,9999.0,9999.0
72365,TV,EKupi,26499.0,26499.0,26499.0,26499.0,26499.0
72370,GPU,EKupi,8500.0,8500.0,8500.0,8500.0,8100.0
72371,GPU,EKupi,16300.0,16300.0,16300.0,16300.0,15990.0
72372,GPU,EKupi,104570.0,104570.0,104570.0,104570.0,104570.0
72373,CPU,EKupi,22690.0,22690.0,22690.0,22690.0,22690.0
72375,CPU,EKupi,21990.0,21990.0,21990.0,21990.0,21990.0
72377,AC,EKupi,20990.0,20990.0,20990.0,20990.0,20990.0
72378,AC,EKupi,32999.0,32999.0,32999.0,32999.0,32999.0
72379,AC,EKupi,32990.0,32990.0,32990.0,32990.0,32990.0
72380,AC,EKupi,59990.0,59990.0,59990.0,59990.0,59990.0
72381,AC,EKupi,29990.0,29990.0,29990.0,29990.0,29990.0
72382,AC,EKupi,32999.0,32999.0,32999.0,32999.0,32999.0
72383,AC,EKupi,32990.0,39990.0,39990.0,39990.0,39990.0
72384,AC,EKupi,47990.0,54990.0,54990.0,54990.0,54990.0
72385,AC,EKupi,45990.0,45990.0,45990.0,45990.0,45990.0
72386,AC,EKupi,36990.0,36990.0,36990.0,36990.0,36990.0
72387,AC,EKupi,59990.0,59990.0,59990.0,59990.0,59990.0
72388,AC,EKupi,47250.0,47250.0,47250.0,47250.0,52500.0
72389,AC,EKupi,59990.0,59990.0,59990.0,59990.0,59990.0
72394,AC,EKupi,36990.0,36990.0,36990.0,36990.0,36990.0
72395,AC,EKupi,40990.0,47990.0,47990.0,47990.0,47990.0
72396,AC,EKupi,27990.0,32990.0,32990.0,32990.0,32990.0
72398,AC,EKupi,26990.0,26990.0,26990.0,26990.0,26990.0
72399,AC,EKupi,22999.0,22999.0,22999.0,22999.0,22999.0
72400,AC,EKupi,21999.0,21999.0,21999.0,21999.0,21999.0
72401,AC,EKupi,38390.0,38390.0,38390.0,38390.0,38390.0
72402,AC,EKupi,56790.0,56790.0,56790.0,56790.0,56790.0
72403,AC,EKupi,28590.0,28590.0,28590.0,28590.0,28590.0
72404,AC,EKupi,49990.0,49990.0,49990.0,49990.0,49990.0
72405,AC,EKupi,26900.0,26900.0,26900.0,28990.0,26900.0
72406,AC,EKupi,39000.0,39000.0,39000.0,41500.0,39000.0
72407,AC,EKupi,38000.0,38000.0,38000.0,43499.0,38000.0
72408,AC,EKupi,20999.0,20999.0,20999.0,25999.0,20999.0
72409,AC,EKupi,36000.0,36000.0,36000.0,36000.0,36000.0
72410,AC,EKupi,98990.0,98990.0,98990.0,98990.0,98990.0
72411,AC,EKupi,54990.0,54990.0,54990.0,54990.0,54990.0
72412,AC,EKupi,78990.0,78990.0,78990.0,78990.0,78990.0
72413,AC,EKupi,82990.0,82990.0,82990.0,82990.0,82990.0
72414,AC,EKupi,56990.0,56990.0,56990.0,56990.0,56990.0
72415,AC,EKupi,92990.0,92990.0,92990.0,92990.0,92990.0
72416,AC,EKupi,89999.0,89999.0,89999.0,89999.0,89999.0
72417,AC,EKupi,51990.0,51990.0,51990.0,51990.0,51990.0
72418,AC,EKupi,30990.0,30990.0,30990.0,30990.0,30990.0
72419,AC,EKupi,63990.0,63990.0,63990.0,63990.0,63990.0
72420,AC,EKupi,125990.0,125990.0,125990.0,125990.0,125990.0
72421,AC,EKupi,74990.0,74990.0,74990.0,74990.0,74990.0
72422,AC,EKupi,27990.0,27990.0,27990.0,27990.0,27990.0
72423,AC,EKupi,65990.0,65990.0,65990.0,65990.0,65990.0
72424,AC,EKupi,107990.0,107990.0,107990.0,107990.0,107990.0
72425,AC,EKupi,61990.0,61990.0,61990.0,61990.0,61990.0
72426,AC,EKupi,75990.0,75990.0,75990.0,75990.0,75990.0
72427,AC,EKupi,42990.0,42990.0,42990.0,42990.0,42990.0
72428,AC,EKupi,38990.0,38990.0,38990.0,38990.0,38990.0
72429,AC,EKupi,22990.0,22990.0,22990.0,22990.0,22990.0
72430,AC,EKupi,42000.0,42000.0,42000.0,45000.0,42000.0
72431,AC,EKupi,37000.0,37000.0,37000.0,43499.0,37000.0
72432,AC,EKupi,32899.0,32899.0,32899.0,38999.0,32899.0
72433,AC,EKupi,111300.0,111300.0,111300.0,111300.0,111300.0
72434,AC,EKupi,63720.0,63720.0,63720.0,63720.0,70800.0
72435,AC,EKupi,82710.0,82710.0,82710.0,82710.0,91900.0
72436,AC,EKupi,70110.0,70110.0,70110.0,70110.0,77900.0
72437,AC,EKupi,88650.0,88650.0,88650.0,88650.0,98500.0
72438,AC,EKupi,103950.0,103950.0,103950.0,103950.0,115500.0
72439,AC,EKupi,53010.0,53010.0,53010.0,53010.0,58990.0
72440,AC,EKupi,73710.0,73710.0,73710.0,73710.0,81900.0
72441,AC,EKupi,25999.0,25999.0,25999.0,25999.0,25999.0
72442,AC,EKupi,41875.0,41875.0,41875.0,41875.0,41875.0
72443,AC,EKupi,24375.0,24375.0,24375.0,24375.0,24375.0
72444,AC,EKupi,49990.0,49990.0,49990.0,49990.0,49990.0
72445,AC,EKupi,86990.0,86990.0,86990.0,86990.0,86990.0
72446,AC,EKupi,56990.0,56990.0,56990.0,56990.0,56990.0
72447,AC,EKupi,47500.0,47500.0,47500.0,47500.0,47500.0
72448,AC,EKupi,31250.0,31250.0,31250.0,31250.0,31250.0
72449,AC,EKupi,39990.0,39990.0,39990.0,39990.0,39990.0
72450,AC,EKupi,21990.0,21990.0,21990.0,22900.0,21990.0
72452,FRIDGE,EKupi,7490.0,7490.0,7490.0,7490.0,7490.0
72453,FRIDGE,EKupi,27490.0,27490.0,27490.0,27490.0,27490.0
72454,FRIDGE,EKupi,24999.0,23995.0,23995.0,23995.0,23995.0
72455,FRIDGE,EKupi,24990.0,30990.0,24990.0,24990.0,24990.0
72456,FRIDGE,EKupi,18990.0,18990.0,18990.0,18990.0,18990.0
72457,FRIDGE,EKupi,18990.0,23490.0,20990.0,20990.0,20990.0
72458,FRIDGE,EKupi,39999.0,39999.0,39999.0,39590.0,39590.0
72459,FRIDGE,EKupi,32999.0,32999.0,32999.0,31999.0,31999.0
72460,FRIDGE,EKupi,22990.0,22990.0,24490.0,24490.0,24490.0
72464,FRIDGE,EKupi,29990.0,29990.0,29990.0,29990.0,29990.0
72465,FRIDGE,EKupi,31990.0,31990.0,31990.0,31990.0,31990.0
72466,FRIDGE,EKupi,49990.0,49990.0,49990.0,49990.0,49990.0
72470,FRIDGE,EKupi,30999.0,26999.0,26999.0,30999.0,30999.0
72471,FRIDGE,EKupi,11190.0,11190.0,11190.0,11190.0,11190.0
72472,FRIDGE,EKupi,51390.0,51390.0,51390.0,51390.0,51390.0
72473,FRIDGE,EKupi,18999.0,18999.0,18999.0,18999.0,18999.0
72475,FRIDGE,EKupi,36999.0,36999.0,36999.0,36999.0,36999.0
72476,FRIDGE,EKupi,38999.0,36999.0,36999.0,36999.0,36999.0
72477,FRIDGE,EKupi,30999.0,30999.0,30999.0,30999.0,30999.0
72478,FRIDGE,EKupi,34999.0,39999.0,39999.0,40999.0,40999.0
72479,FRIDGE,EKupi,31999.0,35999.0,35999.0,31999.0,35999.0
72480,FRIDGE,EKupi,27999.0,30999.0,30999.0,30999.0,30999.0
72482,FRIDGE,EKupi,20999.0,20999.0,20999.0,20999.0,20999.0
72483,FRIDGE,EKupi,32999.0,32999.0,32999.0,32999.0,32999.0
72484,FRIDGE,EKupi,28999.0,28999.0,28999.0,28999.0,28999.0
72485,FRIDGE,EKupi,8909.0,8909.0,8909.0,9899.0,8909.0
72486,FRIDGE,EKupi,17099.0,17099.0,17099.0,18999.0,16999.0
72487,FRIDGE,EKupi,15749.0,15749.0,15749.0,17499.0,15749.0
72488,FRIDGE,EKupi,16990.0,16990.0,16990.0,16990.0,16990.0
72489,FRIDGE,EKupi,44999.0,44999.0,44999.0,44999.0,44999.0
72490,FRIDGE,EKupi,19990.0,19990.0,19990.0,19990.0,19990.0
72491,FRIDGE,EKupi,24990.0,24990.0,24990.0,24990.0,24990.0
72492,FRIDGE,EKupi,10799.0,10799.0,10799.0,11999.0,10799.0
72493,FRIDGE,EKupi,23849.0,23849.0,23849.0,26499.0,23849.0
72494,FRIDGE,EKupi,30149.0,30149.0,30149.0,33499.0,30149.0
72495,FRIDGE,EKupi,28709.0,28709.0,28709.0,31899.0,28709.0
72496,FRIDGE,EKupi,21999.0,21999.0,21999.0,27999.0,21999.0
72497,FRIDGE,EKupi,13999.0,13999.0,13999.0,16999.0,13999.0
72498,FRIDGE,EKupi,12999.0,12999.0,12999.0,14999.0,12999.0
72499,FRIDGE,EKupi,15699.0,15699.0,15699.0,13900.0,15699.0
72500,FRIDGE,EKupi,17499.0,17499.0,17499.0,20999.0,17499.0
72501,FRIDGE,EKupi,14299.0,14299.0,14299.0,12900.0,14299.0
72502,FRIDGE,EKupi,42900.0,42900.0,42900.0,42900.0,42900.0
72503,FRIDGE,EKupi,38900.0,38900.0,38900.0,38900.0,38900.0
72504,FRIDGE,EKupi,20999.0,18999.0,18999.0,18999.0,18999.0
72505,FRIDGE,EKupi,21999.0,18999.0,18999.0,18999.0,18999.0
72506,FRIDGE,EKupi,18999.0,18999.0,18999.0,18999.0,18999.0
72508,FRIDGE,EKupi,23999.0,21999.0,23999.0,23999.0,23999.0
72511,FRIDGE,EKupi,8490.0,8490.0,8490.0,8490.0,8490.0
72512,FRIDGE,EKupi,38999.0,36999.0,36999.0,36999.0,36999.0
72513,FRIDGE,EKupi,31999.0,35999.0,35999.0,31999.0,35999.0
72515,FRIDGE,EKupi,12499.0,12499.0,12499.0,12499.0,12499.0
72516,FRIDGE,EKupi,8800.0,8800.0,8800.0,8800.0,8800.0
72517,FRIDGE,EKupi,30999.0,30999.0,30999.0,30490.0,30490.0
72518,FRIDGE,EKupi,30999.0,21999.0,21999.0,23999.0,23999.0
72519,FRIDGE,EKupi,14399.0,14399.0,14399.0,15999.0,14399.0
72520,FRIDGE,EKupi,11609.0,11609.0,11609.0,12899.0,11609.0
72521,FRIDGE,EKupi,18629.0,18629.0,18629.0,20699.0,18629.0
72522,FRIDGE,EKupi,27899.0,27899.0,27899.0,30999.0,27899.0
72523,FRIDGE,EKupi,18899.0,18899.0,18899.0,20999.0,18899.0
72524,FRIDGE,EKupi,28979.0,28979.0,28979.0,32199.0,28979.0
72525,FRIDGE,EKupi,20969.0,20969.0,20969.0,23299.0,20969.0
72526,FRIDGE,EKupi,30999.0,23999.0,23999.0,30999.0,30999.0
72527,FRIDGE,EKupi,39999.0,32999.0,32999.0,33999.0,33999.0
72528,FRIDGE,EKupi,27719.0,27719.0,27719.0,30799.0,27719.0
72529,FRIDGE,EKupi,32039.0,32039.0,32039.0,35599.0,32039.0
72530,FRIDGE,EKupi,10979.0,10979.0,10979.0,12199.0,10979.0
72531,FRIDGE,EKupi,22499.0,22499.0,22499.0,24999.0,22499.0
72532,FRIDGE,EKupi,26099.0,26099.0,26099.0,28999.0,26099.0
72533,FRIDGE,EKupi,30779.0,30779.0,30779.0,34199.0,30779.0
72534,FRIDGE,EKupi,27269.0,27269.0,27269.0,30299.0,27269.0
72536,FRIDGE,EKupi,36999.0,36999.0,36999.0,36590.0,36590.0
72537,FRIDGE,EKupi,35999.0,35999.0,35999.0,34999.0,34999.0
72538,FRIDGE,EKupi,36999.0,36499.0,36499.0,36490.0,36490.0
72539,FRIDGE,EKupi,19799.0,19799.0,19799.0,21999.0,19799.0
72540,FRIDGE,EKupi,18269.0,18269.0,18269.0,20299.0,18269.0
72541,FRIDGE,EKupi,17999.0,17999.0,17999.0,17999.0,17999.0
72542,FRIDGE,EKupi,14130.0,14130.0,14130.0,15700.0,14130.0
72543,FRIDGE,EKupi,14849.0,14849.0,14849.0,16499.0,14849.0
72544,FRIDGE,EKupi,14130.0,14130.0,14130.0,15700.0,14130.0
72545,FRIDGE,EKupi,15299.0,15299.0,15299.0,16999.0,15299.0
72547,FRIDGE,EKupi,13229.0,13229.0,13229.0,14699.0,13229.0
72548,FRIDGE,EKupi,19620.0,19620.0,19620.0,21800.0,19620.0
72549,FRIDGE,EKupi,13229.0,13229.0,13229.0,14699.0,13229.0
72550,FRIDGE,EKupi,16199.0,16199.0,16199.0,17999.0,16199.0
72551,FRIDGE,EKupi,19169.0,19169.0,19169.0,21299.0,19169.0
72552,FRIDGE,EKupi,14130.0,14130.0,14130.0,15700.0,14130.0
72553,FRIDGE,EKupi,22499.0,22499.0,22499.0,24999.0,22499.0
72554,FRIDGE,EKupi,29999.0,29999.0,29999.0,29999.0,29999.0
72555,FRIDGE,EKupi,8990.0,8990.0,8990.0,10999.0,8990.0
72556,FRIDGE,EKupi,16999.0,16999.0,16999.0,19999.0,16999.0
72557,FRIDGE,EKupi,8999.0,8999.0,8999.0,9999.0,8999.0
72558,FRIDGE,EKupi,39900.0,39900.0,39900.0,39900.0,39900.0
72559,FRIDGE,EKupi,144900.0,144900.0,144900.0,144900.0,144900.0
72560,FREEZER,EKupi,20490.0,20490.0,20490.0,20490.0,20490.0
72561,FREEZER,EKupi,21490.0,21490.0,21490.0,21490.0,21490.0
72562,FREEZER,EKupi,23990.0,23990.0,23990.0,23990.0,23990.0
72564,FREEZER,EKupi,16999.0,16999.0,16999.0,19699.0,16999.0
72565,FREEZER,EKupi,10599.0,10599.0,10599.0,12999.0,10599.0
72566,FREEZER,EKupi,17099.0,17099.0,17099.0,18999.0,17099.0
72567,FREEZER,EKupi,16919.0,16919.0,16919.0,18799.0,16919.0
72568,FREEZER,EKupi,30509.0,30509.0,30509.0,33899.0,30509.0
72571,FREEZER,EKupi,35009.0,35009.0,35009.0,38899.0,35009.0
72572,FREEZER,EKupi,15990.0,15990.0,15990.0,15990.0,15990.0
72573,FREEZER,EKupi,17369.0,17369.0,17369.0,19299.0,17369.0
72576,LAPTOP,Neptun,18999.0,18999.0,18999.0,18999.0,18999.0
72578,LAPTOP,Neptun,19999.0,19999.0,19999.0,19999.0,19999.0
72584,LAPTOP,Neptun,18999.0,18999.0,18999.0,18999.0,18999.0
72585,LAPTOP,Neptun,16999.0,16999.0,16999.0,16999.0,16999.0
72587,LAPTOP,Neptun,21999.0,21999.0,21999.0,21999.0,21999.0
72588,LAPTOP,Neptun,22999.0,22999.0,22999.0,22999.0,22999.0
72589,LAPTOP,Neptun,26999.0,26999.0,26999.0,26999.0,26999.0
72590,LAPTOP,Neptun,22999.0,22999.0,22999.0,22999.0,22999.0
72592,LAPTOP,Neptun,31999.0,31999.0,31999.0,31999.0,31999.0
72593,LAPTOP,Neptun,22999.0,22999.0,22999.0,22999.0,22999.0
72594,LAPTOP,Neptun,27999.0,27999.0,27999.0,27999.0,27999.0
72595,LAPTOP,Neptun,27999.0,27999.0,27999.0,27999.0,27999.0
72596,LAPTOP,Neptun,24999.0,24999.0,24999.0,24999.0,24999.0
72598,LAPTOP,Neptun,24999.0,24999.0,24999.0,24999.0,24999.0
72599,LAPTOP,Neptun,26999.0,26999.0,26999.0,26999.0,26999.0
72600,LAPTOP,Neptun,27999.0,27999.0,27999.0,27999.0,27999.0
72601,LAPTOP,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
72602,LAPTOP,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
72603,LAPTOP,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
72604,LAPTOP,Neptun,25999.0,25999.0,25999.0,25999.0,25999.0
72605,LAPTOP,Neptun,30999.0,30999.0,30999.0,30999.0,30999.0
72606,LAPTOP,Neptun,26999.0,26999.0,26999.0,26999.0,26999.0
72607,LAPTOP,Neptun,34999.0,34999.0,34999.0,34999.0,34999.0
72608,LAPTOP,Neptun,34999.0,34999.0,34999.0,34999.0,34999.0
72609,LAPTOP,Neptun,27999.0,27999.0,27999.0,27999.0,27999.0
72610,LAPTOP,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
72611,LAPTOP,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
72612,LAPTOP,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
72613,LAPTOP,Neptun,27999.0,27999.0,27999.0,27999.0,27999.0
72614,LAPTOP,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
72615,LAPTOP,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
72616,LAPTOP,Neptun,31999.0,31999.0,31999.0,31999.0,31999.0
72617,LAPTOP,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
72618,LAPTOP,Neptun,31999.0,31999.0,31999.0,31999.0,31999.0
72619,LAPTOP,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
72620,LAPTOP,Neptun,31999.0,31999.0,31999.0,31999.0,31999.0
72621,LAPTOP,Neptun,33999.0,33999.0,33999.0,33999.0,33999.0
72622,LAPTOP,Neptun,33999.0,33999.0,33999.0,33999.0,33999.0
72623,LAPTOP,Neptun,35999.0,35999.0,35999.0,35999.0,35999.0
72624,LAPTOP,Neptun,37999.0,37999.0,37999.0,37999.0,37999.0
72625,LAPTOP,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
72626,LAPTOP,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
72627,LAPTOP,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
72628,LAPTOP,Neptun,33999.0,33999.0,33999.0,33999.0,33999.0
72630,LAPTOP,Neptun,33999.0,33999.0,33999.0,33999.0,33999.0
72631,LAPTOP,Neptun,35999.0,35999.0,35999.0,35999.0,35999.0
72632,LAPTOP,Neptun,36999.0,36999.0,36999.0,36999.0,36999.0
72633,LAPTOP,Neptun,32499.0,32499.0,32499.0,32499.0,32499.0
72634,LAPTOP,Neptun,32999.0,32999.0,32999.0,32999.0,32999.0
72635,LAPTOP,Neptun,32999.0,32999.0,32999.0,32999.0,32999.0
72636,LAPTOP,Neptun,36999.0,36999.0,36999.0,36999.0,36999.0
72638,LAPTOP,Neptun,34999.0,34999.0,34999.0,34999.0,34999.0
72639,LAPTOP,Neptun,34499.0,34499.0,34499.0,34499.0,34499.0
72640,LAPTOP,Neptun,35999.0,35999.0,35999.0,35999.0,35999.0
72641,LAPTOP,Neptun,38999.0,38999.0,38999.0,38999.0,38999.0
72643,LAPTOP,Neptun,35999.0,35999.0,35999.0,35999.0,35999.0
72645,LAPTOP,Neptun,36999.0,36999.0,36999.0,36999.0,36999.0
72646,LAPTOP,Neptun,37999.0,37999.0,37999.0,37999.0,37999.0
72648,LAPTOP,Neptun,39999.0,39999.0,39999.0,39999.0,39999.0
72649,LAPTOP,Neptun,43999.0,43999.0,43999.0,43999.0,43999.0
72650,LAPTOP,Neptun,37999.0,37999.0,37999.0,37999.0,37999.0
72651,LAPTOP,Neptun,37999.0,37999.0,37999.0,37999.0,37999.0
72652,LAPTOP,Neptun,38999.0,38999.0,38999.0,38999.0,38999.0
72653,LAPTOP,Neptun,44999.0,44999.0,44999.0,44999.0,44999.0
72654,LAPTOP,Neptun,40999.0,40999.0,40999.0,40999.0,40999.0
72655,LAPTOP,Neptun,41999.0,41999.0,41999.0,41999.0,41999.0
72657,LAPTOP,Neptun,49999.0,49999.0,49999.0,49999.0,49999.0
72658,LAPTOP,Neptun,42999.0,42999.0,42999.0,42999.0,42999.0
72659,LAPTOP,Neptun,41999.0,41999.0,41999.0,41999.0,41999.0
72660,LAPTOP,Neptun,44999.0,44999.0,44999.0,44999.0,44999.0
72661,LAPTOP,Neptun,46999.0,46999.0,46999.0,46999.0,46999.0
72662,LAPTOP,Neptun,42999.0,42999.0,42999.0,42999.0,42999.0
72664,LAPTOP,Neptun,45999.0,45999.0,45999.0,45999.0,45999.0
72665,LAPTOP,Neptun,49999.0,49999.0,49999.0,49999.0,49999.0
72666,LAPTOP,Neptun,57999.0,57999.0,57999.0,57999.0,57999.0
72667,LAPTOP,Neptun,46999.0,46999.0,46999.0,46999.0,46999.0
72669,LAPTOP,Neptun,49999.0,49999.0,49999.0,49999.0,49999.0
72670,LAPTOP,Neptun,51999.0,51999.0,51999.0,51999.0,51999.0
72671,LAPTOP,Neptun,53999.0,53999.0,53999.0,53999.0,53999.0
72672,LAPTOP,Neptun,50999.0,50999.0,50999.0,50999.0,50999.0
72673,LAPTOP,Neptun,53999.0,53999.0,53999.0,53999.0,53999.0
72674,LAPTOP,Neptun,55999.0,55999.0,55999.0,55999.0,55999.0
72675,LAPTOP,Neptun,61999.0,61999.0,61999.0,61999.0,47999.0
72676,LAPTOP,Neptun,57999.0,57999.0,57999.0,57999.0,57999.0
72677,LAPTOP,Neptun,56999.0,56999.0,56999.0,56999.0,56999.0
72678,LAPTOP,Neptun,72699.0,72699.0,72699.0,72699.0,72699.0
72679,LAPTOP,Neptun,72699.0,72699.0,72699.0,72699.0,72699.0
72680,LAPTOP,Neptun,72699.0,72699.0,72699.0,72699.0,72699.0
72681,LAPTOP,Neptun,62999.0,62999.0,62999.0,62999.0,62999.0
72682,LAPTOP,Neptun,62999.0,62999.0,62999.0,62999.0,62999.0
72684,LAPTOP,Neptun,63999.0,63999.0,63999.0,63999.0,63999.0
72685,LAPTOP,Neptun,72999.0,72999.0,72999.0,72999.0,72999.0
72689,LAPTOP,Neptun,78999.0,78999.0,78999.0,78999.0,78999.0
72690,LAPTOP,Neptun,109999.0,109999.0,109999.0,109999.0,109999.0
72691,LAPTOP,Neptun,80999.0,80999.0,80999.0,80999.0,80999.0
72693,LAPTOP,Neptun,89999.0,89999.0,89999.0,89999.0,89999.0
72694,LAPTOP,Neptun,86999.0,86999.0,86999.0,86999.0,86999.0
72696,LAPTOP,Neptun,103999.0,103999.0,103999.0,103999.0,103999.0
72697,LAPTOP,Neptun,97499.0,97499.0,97499.0,97499.0,97499.0
72699,LAPTOP,Neptun,97499.0,97499.0,97499.0,97499.0,97499.0
72701,LAPTOP,Neptun,109899.0,109899.0,109899.0,109899.0,109899.0
72702,LAPTOP,Neptun,110999.0,110999.0,110999.0,110999.0,110999.0
72703,LAPTOP,Neptun,147699.0,147699.0,147699.0,147699.0,147699.0
72705,LAPTOP,Neptun,162499.0,162499.0,162499.0,162499.0,162499.0
72708,PHONE,Neptun,3499.0,3499.0,3499.0,3499.0,3499.0
72709,PHONE,Neptun,4499.0,4499.0,4499.0,4499.0,4499.0
72710,PHONE,Neptun,4499.0,4499.0,4499.0,4499.0,4499.0
72711,PHONE,Neptun,6099.0,6099.0,6099.0,6099.0,6099.0
72712,PHONE,Neptun,6099.0,6099.0,6099.0,6099.0,6099.0
72713,PHONE,Neptun,6099.0,6099.0,6099.0,6099.0,6099.0
72719,PHONE,Neptun,7999.0,7999.0,7999.0,7999.0,7999.0
72720,PHONE,Neptun,7999.0,7999.0,7999.0,7999.0,7999.0
72721,PHONE,Neptun,9799.0,9799.0,9799.0,9799.0,9799.0
72722,PHONE,Neptun,9799.0,9799.0,9799.0,9799.0,9799.0
72723,PHONE,Neptun,10699.0,10699.0,10699.0,10699.0,10699.0
72724,PHONE,Neptun,10699.0,10699.0,10699.0,10699.0,10699.0
72725,PHONE,Neptun,10699.0,10699.0,10699.0,10699.0,10699.0
72729,PHONE,Neptun,14799.0,14799.0,14799.0,14799.0,14799.0
72730,PHONE,Neptun,14799.0,14799.0,14799.0,14799.0,14799.0
72731,PHONE,Neptun,10999.0,10999.0,10999.0,10999.0,10999.0
72732,PHONE,Neptun,11999.0,11999.0,11999.0,11999.0,11999.0
72733,PHONE,Neptun,13999.0,13999.0,13999.0,13999.0,13999.0
72734,PHONE,Neptun,13999.0,13999.0,13999.0,13999.0,13999.0
72735,PHONE,Neptun,14999.0,14999.0,14999.0,14999.0,14999.0
72736,PHONE,Neptun,14999.0,14999.0,14999.0,14999.0,14999.0
72738,PHONE,Neptun,14999.0,14999.0,14999.0,14999.0,14999.0
72740,PHONE,Neptun,11799.0,11799.0,11799.0,11799.0,11799.0
72741,PHONE,Neptun,11799.0,11799.0,11799.0,11799.0,11799.0
72742,PHONE,Neptun,11799.0,11799.0,11799.0,11799.0,11799.0
72743,PHONE,Neptun,11499.0,11499.0,11499.0,11499.0,11499.0
72744,PHONE,Neptun,11499.0,11499.0,11499.0,11499.0,11499.0
72746,PHONE,Neptun,12599.0,12599.0,12599.0,12599.0,12599.0
